"primary_key","sports"
69103,"club105"
69105,"club112"
69107,"club102"
69111,"club124"
69112,"club118"
69113,"club118"
69116,"club102"
69124,"club102"
69126,"club124"
69128,"club420"
69137,"club404"
69162,"club108"
69165,"club601"
69171,"club205"
69190,"club402"
69202,"club125"
69211,"club135"
69239,"club108"
69269,"club121"
69271,"club604"
69272,"club106"
69273,"club103"
69277,"club249"
69279,"club107"
69286,"club107"
69288,"club401"
69291,"club604"
69308,"club123"
69316,"club124"
69330,"club103"
69334,"club123"
69351,"club134"
69364,"club604"
69367,"club111"
69387,"club408"
69405,"club218"
69414,"club420"
69416,"club401"
69431,"club109"
69434,"club604"
69435,"club404"
69450,"club604"
69459,"club115"
69464,"club135"
69481,"club125"
69483,"club134"
69488,"club119"
69491,"club402"
69492,"club237"
69526,"club242"
69528,"club258"
69539,"club123"
69558,"club123"
69577,"club108"
69580,"club112"
69583,"club110"
69584,"club108"
69588,"club112"
69589,"club112"
69590,"club112"
69591,"club108"
69592,"club112"
69593,"club112"
69594,"club112"
69596,"club101"
69598,"club110"
69603,"club114"
69606,"club112"
69607,"club110"
69612,"club112"
69613,"club114"
69614,"club206"
69615,"club112"
69616,"club108"
69617,"club112"
69618,"club112"
69619,"club112"
69620,"club108"
69621,"club108"
69622,"club108"
69626,"club108"
69627,"club112"
69631,"club112"
69635,"club112"
69637,"club110"
69639,"club112"
69643,"club108"
69644,"club112"
69645,"club108"
69647,"club101"
69648,"club137"
69649,"club112"
69651,"club112"
69653,"club112"
69654,"club108"
69655,"club137"
69656,"club110"
69658,"club112"
69661,"club110"
69662,"club112"
69663,"club112"
69664,"club114"
69666,"club101"
69668,"club112"
69669,"club101"
69674,"club110"
69677,"club112"
69678,"club114"
69679,"club108"
69680,"club114"
69681,"club112"
69683,"club112"
69684,"club101"
69688,"club112"
69689,"club114"
69694,"club110"
69695,"club112"
69696,"club110"
69699,"club112"
69700,"club206"
69701,"club110"
69707,"club112"
69708,"club206"
69711,"club110"
69712,"club112"
69719,"club137"
69720,"club110"
69721,"club108"
69727,"club112"
69729,"club108"
69731,"club112"
69734,"club108"
69735,"club108"
69736,"club112"
69737,"club112"
69739,"club206"
69740,"club108"
69741,"club101"
69744,"club114"
69745,"club101"
69750,"club110"
69751,"club206"
69753,"club110"
69754,"club112"
69756,"club108"
69759,"club108"
69760,"club112"
69762,"club114"
69763,"club108"
69766,"club112"
69767,"club101"
69769,"club110"
69772,"club108"
69773,"club110"
69777,"club112"
69779,"club110"
69781,"club112"
69785,"club114"
69786,"club108"
69787,"club112"
69789,"club108"
69791,"club110"
69792,"club108"
69794,"club124"
69795,"club109"
69796,"club108"
69797,"club109"
69801,"club108"
69805,"club124"
69808,"club101"
69810,"club121"
69812,"club101"
69814,"club102"
69816,"club108"
69817,"club109"
69821,"club121"
69822,"club121"
69823,"club108"
69825,"club108"
69827,"club108"
69830,"club106"
69836,"club109"
69842,"club101"
69843,"club108"
69844,"club121"
69845,"club102"
69850,"club101"
69860,"club402"
69877,"club121"
69878,"club133"
69897,"club121"
69900,"club107"
69901,"club604"
69907,"club102"
69909,"club107"
69911,"club103"
69914,"club107"
69924,"club111"
69946,"club132"
69990,"club109"
69995,"club101"
69997,"club107"
69998,"club105"
70000,"club410"
70004,"club101"
70008,"club101"
70020,"club119"
70024,"club117"
70026,"club604"
70063,"club245"
70071,"club121"
70073,"club258"
70078,"club123"
70099,"club111"
70106,"club133"
70122,"club125"
70137,"club123"
70140,"club109"
70157,"club245"
70170,"club101"
70171,"club101"
70172,"club106"
70178,"club101"
70181,"club101"
70187,"club102"
70189,"club101"
70195,"club121"
70196,"club401"
70198,"club121"
70202,"club123"
70206,"club107"
70212,"club402"
70235,"club132"
70241,"club204"
70242,"club133"
70251,"club111"
70261,"club237"
70266,"club245"
70276,"club133"
70293,"club245"
70295,"club245"
70297,"club403"
70309,"club128"
70312,"club111"
70325,"club121"
70330,"club135"
70331,"club221"
70341,"club113"
70344,"club111"
70357,"club111"
70359,"club103"
70362,"club111"
70363,"club107"
70378,"club221"
70380,"club402"
70384,"club109"
70403,"club127"
70421,"club126"
70422,"club605"
70429,"club126"
70436,"club126"
70441,"club102"
70447,"club103"
70449,"club103"
70451,"club102"
70453,"club102"
70457,"club103"
70464,"club103"
70468,"club103"
70469,"club103"
70470,"club604"
70471,"club102"
70475,"club103"
70483,"club420"
70484,"club126"
70496,"club401"
70541,"club110"
70542,"club102"
70546,"club105"
70547,"club102"
70551,"club111"
70583,"club113"
70593,"club106"
70595,"club113"
70596,"club108"
70604,"club209"
70615,"club221"
70623,"club103"
70635,"club250"
70637,"club132"
70640,"club605"
70650,"club108"
70689,"club110"
70692,"club106"
70695,"club110"
70698,"club107"
70702,"club110"
70703,"club109"
70705,"club110"
70708,"club109"
70709,"club110"
70711,"club110"
70714,"club110"
70716,"club110"
70717,"club122"
70719,"club110"
70721,"club122"
70722,"club109"
70723,"club110"
70724,"club106"
70726,"club106"
70728,"club103"
70730,"club106"
70732,"club122"
70735,"club101"
70750,"club245"
70756,"club133"
70757,"club109"
70763,"club128"
70770,"club403"
70774,"club101"
70780,"club101"
70785,"club403"
70787,"club134"
70788,"club252"
70814,"club111"
70837,"club111"
70845,"club401"
70847,"club111"
70852,"club111"
70857,"club258"
70862,"club122"
70863,"club106"
70866,"club106"
70867,"club105"
70871,"club102"
70872,"club102"
70878,"club102"
70879,"club106"
70881,"club101"
70882,"club604"
70883,"club110"
70885,"club110"
70886,"club107"
70888,"club107"
70890,"club106"
70894,"club110"
70896,"club101"
70899,"club106"
70900,"club106"
70902,"club123"
70909,"club112"
70910,"club112"
70918,"club106"
70919,"club101"
70922,"club101"
70930,"club118"
70931,"club113"
70936,"club113"
70937,"club102"
70947,"club118"
70948,"club113"
70950,"club106"
70951,"club101"
70952,"club113"
70953,"club128"
70954,"club106"
70955,"club108"
70956,"club102"
70957,"club118"
70958,"club128"
70959,"club128"
70964,"club108"
70968,"club118"
70969,"club128"
70971,"club106"
70973,"club108"
70974,"club118"
70979,"club101"
70984,"club108"
70986,"club102"
70990,"club106"
70991,"club102"
70993,"club102"
70994,"club102"
70997,"club107"
70999,"club116"
71005,"club121"
71006,"club107"
71008,"club121"
71011,"club101"
71013,"club101"
71014,"club107"
71019,"club102"
71022,"club107"
71023,"club121"
71030,"club102"
71036,"club121"
71040,"club101"
71041,"club107"
71048,"club101"
71050,"club106"
71051,"club107"
71053,"club107"
71057,"club107"
71059,"club103"
71062,"club106"
71064,"club103"
71067,"club102"
71074,"club107"
71075,"club103"
71076,"club102"
71078,"club102"
71082,"club103"
71084,"club102"
71085,"club107"
71087,"club107"
71088,"club102"
71089,"club108"
71091,"club107"
71093,"club106"
71094,"club107"
71097,"club106"
71098,"club108"
71099,"club106"
71101,"club108"
71102,"club107"
71105,"club107"
71107,"club102"
71108,"club107"
71115,"club107"
71116,"club107"
71118,"club101"
71119,"club106"
71120,"club107"
71125,"club101"
71126,"club121"
71130,"club108"
71136,"club105"
71139,"club102"
71140,"club106"
71141,"club105"
71142,"club105"
71144,"club101"
71146,"club102"
71147,"club101"
71151,"club107"
71152,"club106"
71153,"club105"
71154,"club102"
71155,"club105"
71156,"club101"
71157,"club101"
71159,"club102"
71160,"club102"
71161,"club106"
71166,"club107"
71168,"club102"
71170,"club106"
71171,"club107"
71174,"club108"
71175,"club102"
71179,"club105"
71180,"club105"
71181,"club106"
71182,"club106"
71183,"club105"
71184,"club101"
71186,"club103"
71187,"club107"
71190,"club105"
71193,"club107"
71196,"club107"
71197,"club106"
71198,"club101"
71202,"club101"
71203,"club106"
71204,"club101"
71205,"club105"
71206,"club105"
71210,"club112"
71211,"club112"
71214,"club102"
71215,"club112"
71217,"club107"
71219,"club112"
71220,"club107"
71224,"club105"
71230,"club107"
71237,"club101"
71238,"club101"
71239,"club106"
71241,"club101"
71243,"club101"
71245,"club102"
71246,"club106"
71247,"club106"
71248,"club116"
71251,"club102"
71258,"club111"
71259,"club111"
71260,"club111"
71262,"club111"
71264,"club102"
71265,"club101"
71266,"club111"
71267,"club111"
71268,"club102"
71269,"club111"
71270,"club102"
71271,"club111"
71272,"club116"
71273,"club116"
71274,"club102"
71275,"club201"
71276,"club201"
71278,"club102"
71279,"club111"
71280,"club102"
71282,"club111"
71284,"club102"
71285,"club107"
71286,"club107"
71289,"club102"
71290,"club113"
71295,"club111"
71296,"club108"
71298,"club101"
71299,"club201"
71302,"club111"
71304,"club102"
71305,"club101"
71306,"club107"
71313,"club107"
71315,"club107"
71317,"club106"
71318,"club106"
71319,"club107"
71321,"club107"
71326,"club106"
71327,"club113"
71328,"club107"
71331,"club102"
71332,"club102"
71336,"club107"
71337,"club107"
71338,"club101"
71339,"club101"
71345,"club107"
71349,"club106"
71350,"club101"
71351,"club102"
71352,"club107"
71353,"club113"
71356,"club107"
71357,"club107"
71358,"club101"
71359,"club107"
71360,"club106"
71361,"club102"
71363,"club107"
71364,"club102"
71366,"club113"
71368,"club102"
71371,"club107"
71374,"club102"
71376,"club113"
71379,"club106"
71383,"club107"
71386,"club106"
71387,"club106"
71389,"club112"
71390,"club102"
71391,"club112"
71392,"club102"
71394,"club112"
71395,"club102"
71397,"club121"
71399,"club106"
71402,"club106"
71404,"club121"
71405,"club105"
71406,"club101"
71407,"club109"
71410,"club106"
71415,"club114"
71419,"club102"
71420,"club102"
71421,"club106"
71425,"club109"
71427,"club121"
71440,"club106"
71442,"club112"
71443,"club107"
71444,"club105"
71446,"club105"
71447,"club121"
71448,"club105"
71449,"club109"
71450,"club106"
71451,"club102"
71452,"club102"
71455,"club112"
71458,"club112"
71467,"club106"
71472,"club107"
71473,"club106"
71474,"club105"
71476,"club114"
71477,"club102"
71478,"club102"
71479,"club102"
71480,"club112"
71482,"club106"
71483,"club105"
71485,"club107"
71487,"club101"
71489,"club105"
71490,"club102"
71497,"club107"
71498,"club102"
71500,"club105"
71501,"club112"
71502,"club106"
71504,"club109"
71506,"club102"
71508,"club102"
71510,"club102"
71511,"club114"
71512,"club112"
71513,"club114"
71514,"club114"
71516,"club107"
71517,"club114"
71519,"club105"
71520,"club105"
71521,"club105"
71522,"club106"
71524,"club106"
71526,"club102"
71527,"club105"
71528,"club102"
71529,"club102"
71530,"club121"
71531,"club102"
71533,"club109"
71536,"club114"
71539,"club121"
71540,"club112"
71543,"club114"
71545,"club103"
71548,"club112"
71550,"club137"
71552,"club107"
71554,"club101"
71555,"club103"
71556,"club103"
71558,"club105"
71560,"club118"
71561,"club107"
71562,"club118"
71565,"club106"
71568,"club105"
71569,"club103"
71570,"club137"
71571,"club121"
71572,"club118"
71573,"club105"
71574,"club112"
71575,"club107"
71576,"club112"
71578,"club103"
71583,"club107"
71585,"club103"
71587,"club101"
71589,"club103"
71595,"club107"
71597,"club103"
71599,"club112"
71603,"club106"
71604,"club103"
71606,"club112"
71608,"club137"
71609,"club112"
71613,"club137"
71614,"club107"
71615,"club112"
71620,"club101"
71623,"club107"
71625,"club137"
71630,"club101"
71632,"club107"
71633,"club112"
71634,"club112"
71635,"club114"
71636,"club107"
71641,"club112"
71644,"club103"
71645,"club118"
71646,"club101"
71652,"club112"
71656,"club114"
71658,"club112"
71662,"club103"
71663,"club107"
71664,"club137"
71668,"club118"
71672,"club114"
71673,"club112"
71674,"club114"
71676,"club114"
71678,"club105"
71682,"club137"
71683,"club118"
71687,"club118"
71688,"club112"
71689,"club121"
71692,"club118"
71695,"club107"
71696,"club107"
71699,"club112"
71701,"club137"
71702,"club101"
71703,"club107"
71704,"club118"
71707,"club114"
71708,"club112"
71710,"club112"
71711,"club103"
71712,"club112"
71718,"club101"
71723,"club118"
71724,"club103"
71726,"club107"
71731,"club105"
71734,"club103"
71735,"club103"
71736,"club118"
71738,"club137"
71739,"club112"
71744,"club137"
71750,"club114"
71752,"club118"
71753,"club107"
71755,"club118"
71761,"club137"
71766,"club112"
71767,"club137"
71768,"club118"
71770,"club112"
71771,"club112"
71773,"club112"
71778,"club107"
71781,"club107"
71783,"club413"
71788,"club103"
71789,"club101"
71790,"club115"
71793,"club102"
71799,"club103"
71800,"club102"
71807,"club106"
71808,"club103"
71809,"club102"
71811,"club107"
71813,"club101"
71814,"club107"
71815,"club109"
71819,"club101"
71820,"club103"
71821,"club115"
71822,"club103"
71824,"club115"
71826,"club107"
71830,"club107"
71831,"club107"
71832,"club107"
71835,"club101"
71837,"club106"
71840,"club106"
71843,"club103"
71846,"club103"
71848,"club101"
71850,"club115"
71851,"club109"
71855,"club101"
71860,"club102"
71863,"club107"
71867,"club101"
71869,"club109"
71870,"club103"
71873,"club101"
71874,"club102"
71876,"club102"
71877,"club107"
71882,"club101"
71885,"club106"
71886,"club106"
71887,"club101"
71889,"club109"
71892,"club107"
71895,"club102"
71896,"club123"
71897,"club107"
71901,"club102"
71903,"club102"
71904,"club106"
71905,"club103"
71906,"club103"
71907,"club101"
71910,"club106"
71911,"club103"
71915,"club107"
71917,"club115"
71918,"club101"
71923,"club107"
71925,"club101"
71927,"club101"
71935,"club107"
71936,"club102"
71939,"club106"
71941,"club109"
71943,"club103"
71949,"club101"
71951,"club101"
71954,"club102"
71956,"club103"
71957,"club109"
71964,"club103"
71965,"club101"
71966,"club106"
71968,"club102"
71969,"club101"
71970,"club103"
71971,"club101"
71977,"club107"
71978,"club101"
71979,"club101"
71982,"club102"
71983,"club107"
71986,"club115"
71988,"club101"
71990,"club107"
71992,"club109"
71993,"club101"
71994,"club103"
71995,"club101"
71996,"club103"
71999,"club107"
72003,"club103"
72009,"club109"
72010,"club118"
72012,"club107"
72013,"club118"
72016,"club107"
72018,"club108"
72019,"club137"
72022,"club114"
72024,"club102"
72027,"club108"
72029,"club203"
72030,"club114"
72035,"club137"
72036,"club114"
72038,"club137"
72039,"club203"
72043,"club102"
72046,"club114"
72047,"club203"
72052,"club109"
72055,"club114"
72059,"club107"
72060,"club137"
72062,"club107"
72063,"club108"
72066,"club103"
72069,"club203"
72072,"club203"
72073,"club203"
72074,"club107"
72077,"club108"
72078,"club108"
72082,"club108"
72083,"club102"
72085,"club114"
72086,"club118"
72092,"club203"
72093,"club114"
72095,"club203"
72096,"club102"
72097,"club118"
72098,"club102"
72101,"club203"
72103,"club108"
72105,"club137"
72108,"club106"
72109,"club107"
72110,"club118"
72111,"club114"
72112,"club137"
72114,"club118"
72117,"club203"
72123,"club106"
72124,"club137"
72126,"club118"
72127,"club109"
72129,"club102"
72130,"club108"
72132,"club102"
72133,"club203"
72135,"club103"
72139,"club118"
72140,"club109"
72147,"club114"
72148,"club118"
72150,"club203"
72151,"club107"
72152,"club106"
72153,"club203"
72154,"club203"
72160,"club203"
72161,"club203"
72164,"club107"
72165,"club114"
72166,"club109"
72168,"club114"
72169,"club114"
72170,"club103"
72171,"club203"
72174,"club108"
72176,"club114"
72178,"club108"
72179,"club203"
72180,"club103"
72183,"club107"
72184,"club118"
72185,"club108"
72187,"club114"
72188,"club118"
72195,"club137"
72196,"club118"
72198,"club118"
72201,"club103"
72203,"club137"
72207,"club109"
72208,"club118"
72211,"club137"
72212,"club137"
72214,"club137"
72217,"club103"
72218,"club102"
72220,"club114"
72221,"club107"
72224,"club118"
72227,"club118"
72231,"club114"
72232,"club108"
72233,"club203"
72236,"club114"
72238,"club106"
72239,"club102"
72240,"club118"
72241,"club102"
72244,"club109"
72245,"club118"
72247,"club108"
72249,"club203"
72252,"club137"
72253,"club109"
72255,"club203"
72257,"club137"
72258,"club118"
72259,"club106"
72260,"club203"
72265,"club114"
72268,"club102"
72269,"club203"
72270,"club102"
72271,"club118"
72274,"club118"
72277,"club109"
72278,"club203"
72279,"club107"
72287,"club118"
72289,"club103"
72292,"club102"
72294,"club118"
72298,"club203"
72299,"club118"
72300,"club137"
72302,"club114"
72303,"club118"
72304,"club112"
72306,"club112"
72308,"club113"
72312,"club112"
72314,"club138"
72316,"club112"
72317,"club113"
72318,"club205"
72320,"club102"
72321,"club138"
72322,"club102"
72323,"club108"
72326,"club102"
72328,"club138"
72329,"club108"
72332,"club205"
72333,"club107"
72334,"club112"
72335,"club138"
72336,"club102"
72338,"club205"
72339,"club108"
72342,"club113"
72347,"club112"
72348,"club205"
72353,"club108"
72357,"club102"
72359,"club107"
72363,"club113"
72365,"club102"
72367,"club114"
72369,"club138"
72371,"club102"
72373,"club114"
72377,"club102"
72378,"club205"
72379,"club113"
72380,"club205"
72382,"club102"
72383,"club113"
72384,"club108"
72385,"club112"
72387,"club102"
72388,"club112"
72389,"club112"
72390,"club108"
72391,"club112"
72392,"club205"
72393,"club114"
72394,"club107"
72396,"club107"
72397,"club205"
72398,"club205"
72399,"club138"
72400,"club112"
72404,"club112"
72406,"club108"
72407,"club102"
72411,"club112"
72414,"club102"
72415,"club108"
72417,"club138"
72421,"club102"
72423,"club108"
72424,"club113"
72425,"club112"
72428,"club112"
72430,"club205"
72431,"club113"
72434,"club114"
72435,"club107"
72436,"club102"
72438,"club108"
