"primary_key","working_hours","job_category","eco_sect","job_dep","TYPE_OF_CONTRACT","Wage","EMPLOYEE_COUNT","Work_description","job_condition","COMPANY_CATEGORY"
40225,1680,"O","NZ","45","TTP",21444,"tr_3","676e","C","ct_9"
40226,1144,"O","NZ","45","CDI",8370,"tr_5","684a","P","ct_9"
40237,1559,"O","FZ","45","CDI",29894,"tr_3","632a","C","ct_9"
40246,1989,"O","QA","75","CDI",45221,"tr_6","431f","C","ct_8"
40254,1428,"O","CL","45","CDI",28171,"tr_6","478a","C","ct_9"
40268,1957,"O","CM","45","CDI",43316,"tr_2","463b","C","ct_9"
40272,1375,"O","QB","45","CDD",13452,"tr_4","561f","C","ct_9"
40274,550,"X","SZ","45","AUT",4239,"tr_3","621e","P","ct_8"
40275,2077,"O","NZ","45","CDI",23621,"tr_4","525d","P","ct_9"
40287,1650,"O","JC","45","CDI",25387,"tr_4","542a","C","ct_9"
40288,1578,"O","MC","45","CDI",23896,"tr_2","465a","C","ct_9"
40292,1229,"O","RZ","45","CDI",8317,"tr_0","534a","C","ct_8"
40293,1820,"O","QB","45","CDI",18499,"tr_4","526a","C","ct_8"
40295,1747,"O","MB","75","CDI",43674,"tr_1","344d","C","ct_9"
40298,1347,"O","KZ","45","CDI",23923,"tr_3","545b","P","ct_9"
40299,1145,"O","NZ","91","CDI",8373,"tr_6","676a","C","ct_9"
40302,2034,"O","FZ","45","CDI",33460,"tr_5","477b","C","ct_9"
40303,1820,"O","FZ","45","CDI",26222,"tr_3","461d","C","ct_9"
40314,1549,"O","CJ","57","CDI",39219,"tr_5","462e","C","ct_9"
40316,1959,"O","QA","45","CDI",23888,"tr_6","526c","P","ct_9"
40317,2620,"O","PZ","45","CDI",36977,"tr_1","421b","C","ct_8"
40348,1885,"O","CC","45","CDI",23313,"tr_4","627f","C","ct_9"
40351,1639,"O","CJ","45","CDI",21831,"tr_6","624c","C","ct_9"
40353,643,"O","LZ","45","CDI",5735,"tr_1","463e","C","ct_9"
40354,1820,"O","GZ","45","CDI",27383,"tr_2","463c","C","ct_9"
40360,1858,"O","GZ","45","CDI",38153,"tr_2","344d","C","ct_9"
40363,1937,"O","GZ","77","CDI",16757,"tr_4","552a","C","ct_9"
40365,1315,"O","GZ","45","CDI",19535,"tr_5","552a","C","ct_9"
40370,1790,"O","HZ","45","CDI",18239,"tr_6","333c","C","ct_9"
40371,1412,"O","SZ","45","CDI",17659,"tr_1","562b","C","ct_9"
40377,1441,"O","QB","45","CDI",18837,"tr_4","431f","C","ct_9"
40380,2112,"O","HZ","91","CDI",22490,"tr_3","641a","C","ct_9"
40383,1172,"O","FZ","92","CDI",12227,"tr_1","632g","C","ct_9"
40389,460,"O","FZ","45","CDI",7380,"tr_5","477b","C","ct_9"
40391,1338,"O","KZ","45","CDI",31331,"tr_3","388c","C","ct_9"
40392,1697,"O","GZ","92","CDI",36457,"tr_4","543b","C","ct_9"
40404,1396,"A","SZ","28","APP",7740,"tr_1","562b","C","ct_9"
40409,689,"O","NZ","45","TTP",8114,"tr_1","676e","C","ct_9"
40413,1883,"O","QA","45","CDI",29904,"tr_6","431f","C","ct_3"
40418,1407,"O","MA","89","CDI",13805,"tr_1","543b","P","ct_9"
40424,1354,"O","CE","45","CDI",21792,"tr_6","674a","C","ct_9"
40428,1807,"O","QB","45","CDI",25955,"tr_4","431f","C","ct_9"
40440,1743,"O","KZ","45","CDI",16276,"tr_1","545c","C","ct_6"
40441,1781,"O","HZ","28","CDD",17906,"tr_6","676c","C","ct_9"
40448,2075,"O","QA","45","CDI",30813,"tr_6","526a","C","ct_9"
40451,1814,"O","GZ","45","CDI",43412,"tr_3","344d","C","ct_9"
40460,1911,"O","GZ","45","CDI",25193,"tr_6","543g","C","ct_9"
40464,1878,"O","CG","45","CDI",23324,"tr_4","625c","C","ct_9"
40468,779,"O","QA","45","AUT",13822,"tr_6","344c","C","ct_3"
40469,1684,"O","PZ","45","CDI",15804,"tr_3","525a","P","ct_8"
40472,858,"O","HZ","45","AUT",8907,"tr_3","676b","C","ct_9"
40488,938,"O","IZ","45","CDI",20938,"tr_1","636d","C","ct_9"
40493,1437,"O","FZ","45","CDD",14053,"tr_3","634b","C","ct_9"
40494,1655,"O","FZ","45","CDI",30384,"tr_5","621e","C","ct_9"
40499,1820,"O","GZ","45","CDI",33501,"tr_3","461f","C","ct_9"
40501,1293,"O","CJ","45","CDI",20113,"tr_6","622f","P","ct_9"
40507,337,"O","RZ","50","CDD",4116,"tr_3","424a","P","ct_8"
40516,1543,"A","IZ","45","APP",8299,"tr_3","561d","C","ct_9"
40519,1782,"O","GZ","45","CDI",14067,"tr_3","543f","C","ct_9"
40527,1993,"O","GZ","45","CDI",20631,"tr_6","534a","C","ct_9"
40532,1729,"O","FZ","45","CDI",30535,"tr_3","481a","C","ct_9"
40540,3000,"O","QB","45","CDI",27189,"tr_0","563a","N","ct_7"
40544,1729,"O","GZ","92","CDI",28742,"tr_6","374c","C","ct_9"
40545,1862,"O","GZ","45","CDI",15566,"tr_3","552a","C","ct_9"
40556,1403,"O","CA","75","CDI",24257,"tr_6","385b","C","ct_9"
40558,1709,"O","DZ","45","CDI",27243,"tr_4","485a","C","ct_9"
40568,1815,"O","NZ","45","CDI",19875,"tr_2","542a","C","ct_9"
40583,1789,"O","CH","41","CDI",12883,"tr_4","622c","C","ct_9"
40586,1167,"O","NZ","45","TTP",12441,"tr_2","676e","C","ct_9"
40590,1963,"O","GZ","45","CDI",24892,"tr_3","473b","C","ct_9"
40591,784,"O","CK","77","CDI",33291,"tr_1","384c","C","ct_9"
40593,1608,"O","SZ","45","CDI",28801,"tr_3","524c","P","ct_4"
40596,1608,"O","CA","45","CDI",16338,"tr_1","636c","C","ct_9"
40602,1183,"O","IZ","34","TOA",13477,"tr_1","468a","C","ct_9"
40604,1809,"O","MB","93","CDI",31520,"tr_6","451e","C","ct_1"
40605,604,"A","NZ","45","APP",1942,"tr_3","691c","C","ct_8"
40622,1832,"O","HZ","45","CDI",21656,"tr_6","521a","C","ct_9"
40626,1820,"O","PZ","45","CDI",36935,"tr_6","341a","C","ct_8"
40627,1820,"O","CF","45","CDI",56674,"tr_6","387f","C","ct_9"
40629,1327,"O","OZ","45","CDD",13416,"tr_2","621f","C","ct_2"
40630,1523,"O","CA","45","CDI",21480,"tr_5","625f","C","ct_9"
40634,1820,"O","CA","45","CDI",27595,"tr_5","625f","C","ct_9"
40650,2163,"O","FZ","45","CDI",54158,"tr_5","382c","C","ct_9"
40652,1959,"O","CI","45","CDI",51763,"tr_6","383a","C","ct_9"
40659,1755,"O","QB","45","CDI",26583,"tr_2","479b","C","ct_8"
40660,1284,"O","QA","45","CDI",41712,"tr_1","344a","P","ct_8"
40685,2109,"O","MA","45","CDI",35334,"tr_3","373c","C","ct_9"
40686,1231,"O","QB","92","CDD",18341,"tr_3","526a","C","ct_8"
40688,260,"O","GZ","45","CDI",2199,"tr_1","543b","P","ct_9"
40689,1800,"O","GZ","45","CDI",22239,"tr_1","433d","C","ct_6"
40690,1776,"O","KZ","45","CDI",25031,"tr_1","373d","C","ct_9"
40691,1794,"O","MA","45","CDI",39810,"tr_2","461c","C","ct_9"
40696,205,"O","SZ","45","CDI",2422,"tr_1","562b","C","ct_9"
40699,1820,"O","QA","45","CDI",39896,"tr_6","332b","C","ct_3"
40708,1617,"O","GZ","45","CDI",14675,"tr_5","652a","C","ct_9"
40715,1620,"O","QB","45","CDI",19275,"tr_5","479b","P","ct_8"
40721,1438,"O","QB","45","CDI",15186,"tr_2","563b","P","ct_8"
40725,1986,"O","GZ","45","CDI",21585,"tr_5","462c","C","ct_9"
40727,1792,"O","PZ","45","CDI",40632,"tr_3","341a","C","ct_8"
40731,1863,"O","NZ","45","CDI",16738,"tr_0","631a","C","ct_9"
40733,1141,"O","NZ","91","TTP",11119,"tr_1","676c","C","ct_9"
40740,1514,"O","NZ","45","TTP",18066,"tr_1","652a","C","ct_9"
40743,1838,"O","SZ","45","CDI",20395,"tr_3","563b","C","ct_9"
40745,759,"O","FZ","45","CDD",9702,"tr_1","681b","C","ct_6"
40760,1786,"O","GZ","45","CDI",20746,"tr_6","554a","C","ct_9"
40761,1820,"O","HZ","75","CDI",43358,"tr_1","389a","C","ct_9"
40763,1820,"O","QB","77","CDI",13801,"tr_4","525d","C","ct_9"
40770,1773,"O","QB","45","CDI",29691,"tr_3","434a","C","ct_8"
40778,855,"O","GZ","45","CDI",9691,"tr_2","552a","C","ct_9"
40784,2200,"O","HZ","45","CDI",20912,"tr_2","641a","C","ct_9"
40804,1487,"O","QB","45","CDI",20073,"tr_5","434d","P","ct_8"
40809,1834,"O","QB","45","CDI",24477,"tr_4","526a","C","ct_9"
40815,924,"O","IZ","45","CDI",9348,"tr_3","561d","C","ct_9"
40827,1658,"O","CC","45","CDI",17912,"tr_3","676c","C","ct_9"
40834,1459,"O","CK","45","CDI",21516,"tr_5","543f","C","ct_9"
40835,1817,"O","PZ","72","CDI",19619,"tr_4","423b","C","ct_9"
40839,1829,"O","HZ","45","CDI",18585,"tr_3","641a","C","ct_9"
40843,429,"O","CH","45","CDI",25721,"tr_2","461d","P","ct_9"
40849,1712,"O","NZ","45","CDI",14656,"tr_3","676e","C","ct_9"
40850,503,"O","NZ","41","CDI",12698,"tr_6","525d","P","ct_9"
40855,954,"O","QB","45","CDI",12476,"tr_4","526a","C","ct_9"
40859,1575,"O","FZ","93","CDI",14733,"tr_1","681a","C","ct_9"
40864,489,"O","NZ","45","TTP",6104,"tr_1","555a","N","ct_9"
40871,1777,"A","CI","45","APP",19695,"tr_3","388a","C","ct_9"
40873,1865,"O","EZ","45","CDI",32539,"tr_2","625h","C","ct_9"
40877,1145,"O","NZ","91","CDI",8169,"tr_6","676a","C","ct_9"
40881,1750,"O","NZ","77","CDI",15844,"tr_1","684a","C","ct_9"
40891,1820,"O","PZ","45","CDI",24982,"tr_5","422d","C","ct_8"
40892,1423,"O","HZ","89","CDI",17700,"tr_0","641b","C","ct_9"
40900,1638,"O","CM","45","CDI",14470,"tr_3","676e","C","ct_9"
40908,1043,"O","MA","45","CDI",16854,"tr_3","543b","P","ct_9"
40911,1848,"O","GZ","45","CDI",17555,"tr_2","634c","C","ct_9"
40918,2024,"O","CC","45","CDI",33607,"tr_6","431f","C","ct_9"
40921,1820,"O","CH","45","CDI",32756,"tr_3","543b","P","ct_9"
40923,1818,"O","FZ","75","CDI",14796,"tr_1","624d","C","ct_9"
40924,1735,"O","QA","45","CDI",24039,"tr_5","526a","C","ct_8"
40925,1443,"O","QB","45","CDI",12312,"tr_2","526c","C","ct_9"
40927,1845,"O","QB","45","CDI",20313,"tr_4","525d","C","ct_9"
40929,1638,"O","QB","45","CDI",18268,"tr_4","526a","C","ct_9"
40933,793,"O","MA","91","CDI",8984,"tr_1","477b","C","ct_9"
40938,963,"O","HZ","45","CDI",31728,"tr_3","546c","C","ct_9"
40945,669,"O","MA","13","CDI",13129,"tr_6","461f","P","ct_9"
40948,1688,"O","NZ","45","CDI",15001,"tr_5","684a","C","ct_9"
40963,1820,"O","SZ","75","CDI",26260,"tr_1","541b","C","ct_8"
40967,1721,"O","QB","45","CDI",22944,"tr_4","526a","C","ct_8"
40975,1820,"O","HZ","45","CDI",42780,"tr_6","333c","C","ct_9"
40977,1638,"O","HZ","94","CDI",39649,"tr_2","621e","C","ct_9"
40987,1250,"O","QA","46","CDI",11551,"tr_6","431f","P","ct_3"
40994,1623,"O","QA","46","CDI",17870,"tr_5","526a","C","ct_8"
41005,1843,"O","CA","46","CDI",51950,"tr_4","466c","C","ct_9"
41006,1818,"O","QB","46","CDI",25121,"tr_2","434c","C","ct_8"
41009,1820,"O","CA","46","CDI",20635,"tr_6","462e","C","ct_9"
41013,2025,"O","MB","46","CDI",30733,"tr_6","479a","C","ct_5"
41023,1820,"O","FZ","46","CDI",24181,"tr_2","481b","C","ct_9"
41028,1716,"O","QA","46","CDI",19230,"tr_1","542a","C","ct_9"
41036,759,"O","NZ","46","CDD",7146,"tr_3","691e","C","ct_8"
41043,1515,"O","CE","12","CDI",22865,"tr_2","463b","C","ct_9"
41054,1820,"O","CA","46","CDI",23065,"tr_6","375b","C","ct_9"
41055,1440,"O","QB","46","CDI",19586,"tr_3","434e","P","ct_8"
41084,1645,"O","FZ","46","CDI",15143,"tr_3","671c","C","ct_9"
41093,1952,"O","CK","46","CDI",21904,"tr_4","473a","C","ct_9"
41124,1458,"O","IZ","31","CDI",14159,"tr_3","561d","C","ct_9"
41128,1211,"O","FZ","46","CDI",31654,"tr_4","481b","C","ct_9"
41150,243,"O","CA","09","CDI",2100,"tr_1","636c","C","ct_9"
41152,1611,"O","FZ","46","CDI",22463,"tr_2","632a","C","ct_9"
41154,769,"O","CK","46","CDI",12181,"tr_4","474c","C","ct_9"
41156,2044,"O","OZ","46","CDI",28586,"tr_3","467d","C","ct_8"
41159,346,"O","QA","46","AUT",6716,"tr_6","431c","P","ct_3"
41163,2155,"O","CC","24","CDI",18132,"tr_3","552a","C","ct_9"
41174,1732,"O","FZ","46","CDI",21410,"tr_3","632e","C","ct_9"
41181,1820,"O","QB","46","CDI",20878,"tr_4","526d","C","ct_8"
41186,1806,"O","FZ","46","CDI",53345,"tr_4","382c","C","ct_9"
41193,1820,"O","QA","46","CDI",19785,"tr_4","525d","C","ct_8"
41198,1300,"O","SZ","46","CDI",10780,"tr_1","543h","P","ct_9"
41206,1718,"O","GZ","46","CDI",19425,"tr_2","551a","P","ct_9"
41207,782,"O","GZ","46","CDD",6296,"tr_3","542a","C","ct_9"
41211,1126,"O","NZ","46","TTP",11839,"tr_1","561d","C","ct_9"
41212,1808,"O","QB","46","CDD",19647,"tr_4","563b","P","ct_2"
41214,413,"O","RZ","46","CDD",9868,"tr_1","353b","N","ct_8"
41218,1619,"O","QA","46","CDI",16578,"tr_2","526e","C","ct_9"
41227,552,"O","GZ","46","CDI",5530,"tr_1","551a","P","ct_9"
41236,835,"O","HZ","19","CDI",8981,"tr_1","466a","C","ct_9"
41251,1820,"O","HZ","46","CDI",33282,"tr_2","472c","C","ct_9"
41255,451,"O","GZ","46","CDI",3583,"tr_1","564b","C","ct_9"
41260,1820,"O","CA","46","CDI",20223,"tr_6","462e","C","ct_9"
41263,1848,"O","CA","46","CDI",18375,"tr_2","554a","C","ct_9"
41278,1820,"O","GZ","47","CDI",50824,"tr_2","372b","N","ct_9"
41282,2200,"O","HZ","47","CDI",27942,"tr_1","676d","C","ct_9"
41287,1817,"O","KZ","31","CDI",26980,"tr_2","543b","C","ct_9"
41289,1729,"O","QA","47","CDI",17368,"tr_3","526e","C","ct_9"
41310,1824,"O","HZ","47","CDI",18964,"tr_4","451a","C","ct_9"
41321,1347,"O","PZ","47","CDI",16044,"tr_3","341a","P","ct_8"
41326,1849,"O","GZ","47","CDI",18617,"tr_5","653a","C","ct_9"
41335,1823,"O","GZ","47","CDI",27973,"tr_1","433d","C","ct_9"
41338,1663,"O","FZ","33","CDI",29782,"tr_5","481a","C","ct_9"
41339,2398,"O","QB","47","CDI",8964,"tr_1","563a","N","ct_7"
41341,1009,"A","GZ","47","APP",5088,"tr_0","682a","C","ct_9"
41342,1784,"O","QA","47","CDI",27291,"tr_2","431f","C","ct_9"
41345,649,"O","FZ","47","CDI",7187,"tr_4","671c","C","ct_9"
41349,1820,"O","KZ","47","CDI",54227,"tr_6","376d","C","ct_9"
41362,304,"O","GZ","47","CDI",6465,"tr_2","554j","C","ct_9"
41364,1831,"O","CA","47","CDI",20232,"tr_3","674c","C","ct_9"
41365,1799,"O","QB","47","CDI",18296,"tr_4","525d","C","ct_9"
41371,2126,"O","DZ","82","CDI",47940,"tr_6","477c","C","ct_9"
41385,1820,"O","CA","47","CDI",23295,"tr_5","543f","C","ct_9"
41388,1532,"O","GZ","47","CDI",14220,"tr_1","554d","C","ct_9"
41391,1967,"O","CK","47","CDI",20103,"tr_2","623e","C","ct_9"
41392,1401,"O","FZ","47","CDI",24357,"tr_1","462d","C","ct_9"
41403,1481,"O","GZ","47","CDI",37530,"tr_2","463e","C","ct_9"
41406,1441,"O","GZ","47","CDI",15139,"tr_2","641a","C","ct_9"
41440,1528,"O","CA","47","CDI",21167,"tr_5","625f","C","ct_9"
41445,1715,"O","QA","47","CDI",18961,"tr_3","525d","C","ct_9"
41451,1705,"O","FZ","47","CDI",23495,"tr_1","632j","C","ct_9"
41461,1742,"O","KZ","47","CDI",17595,"tr_2","543b","C","ct_9"
41467,1603,"O","FZ","47","CDI",21856,"tr_3","632j","C","ct_9"
41471,923,"O","QB","47","CDD",12917,"tr_4","526d","C","ct_9"
41476,1820,"O","QB","32","CDI",21397,"tr_4","461c","C","ct_8"
41492,1228,"O","CA","47","CDI",33980,"tr_4","372c","C","ct_9"
41496,471,"O","QA","47","CDI",7819,"tr_1","526a","P","ct_8"
41505,3000,"O","QB","47","CDI",17447,"tr_1","563a","N","ct_7"
41516,529,"O","GZ","47","CDI",5068,"tr_1","551a","P","ct_9"
41522,1911,"O","KZ","47","CDI",26101,"tr_1","543g","P","ct_9"
41525,2028,"O","GZ","47","CDI",44825,"tr_2","387b","C","ct_9"
41530,1883,"O","CM","47","CDI",35566,"tr_2","543b","C","ct_9"
41531,351,"O","HZ","47","CDI",3547,"tr_1","641a","P","ct_9"
41536,1819,"O","OZ","47","AUT",16856,"tr_3","524c","C","ct_2"
41547,743,"X","QB","47","AUT",5156,"tr_3","631a","P","ct_8"
41550,1820,"O","MC","47","CDI",36909,"tr_1","342g","C","ct_8"
41553,1645,"O","QB","47","CDI",24362,"tr_1","542a","C","ct_9"
41555,1837,"O","LZ","47","CDI",18932,"tr_3","676c","C","ct_9"
41560,1824,"O","CA","47","CDI",17505,"tr_2","554a","C","ct_9"
41564,791,"O","GZ","47","CDI",17360,"tr_5","543f","C","ct_9"
41569,1579,"O","MC","47","CDI",19520,"tr_1","526b","C","ct_9"
41581,1871,"O","PZ","33","AUT",23570,"tr_2","421b","C","ct_2"
41584,1374,"O","HZ","47","CDI",15550,"tr_4","641b","C","ct_9"
41585,200,"O","IZ","33","CDD",2102,"tr_5","561b","C","ct_9"
41592,887,"O","GZ","47","CDI",6280,"tr_1","554d","P","ct_9"
41597,1254,"O","FZ","33","CDI",10253,"tr_1","681a","C","ct_9"
41607,1412,"O","CL","47","CDI",23431,"tr_5","474c","C","ct_9"
41609,1648,"O","QB","47","CDI",21277,"tr_3","525d","C","ct_8"
41619,1272,"O","CA","47","CDI",17104,"tr_1","636c","P","ct_6"
41627,635,"O","NZ","31","CDI",4680,"tr_2","534a","C","ct_9"
41628,1467,"O","QB","47","CDI",15568,"tr_4","525d","C","ct_9"
41638,1729,"O","GZ","47","CDI",13575,"tr_4","551a","P","ct_9"
41642,910,"O","GZ","33","CDI",27086,"tr_3","385c","C","ct_9"
41643,360,"O","QB","47","CDI",1043,"tr_0","563a","N","ct_7"
41651,218,"O","CM","47","CDI",7010,"tr_5","676c","C","ct_9"
41670,1034,"O","LZ","33","CDI",12196,"tr_1","463e","C","ct_9"
41683,1006,"X","FZ","78","AUT",9739,"tr_6","671c","C","ct_9"
41697,1441,"O","GZ","47","CDI",15794,"tr_2","641a","C","ct_9"
41699,1456,"O","QA","47","CDI",17919,"tr_6","451h","P","ct_3"
41702,1469,"O","GZ","47","CDI",13962,"tr_2","643a","C","ct_9"
41707,1682,"O","FZ","47","CDI",26126,"tr_2","633a","C","ct_9"
41708,1722,"O","FZ","47","CDI",25221,"tr_3","621e","C","ct_9"
41710,1818,"O","QA","47","AUT",25799,"tr_6","431f","C","ct_3"
41712,1540,"O","CA","47","CDI",27176,"tr_3","486d","C","ct_9"
41721,1810,"O","NZ","33","CDI",18795,"tr_5","534a","P","ct_9"
41733,1820,"O","LZ","47","CDI",32860,"tr_5","462e","C","ct_9"
41734,1820,"O","KZ","47","CDI",31075,"tr_1","467a","C","ct_9"
41741,1516,"O","NZ","47","CDD",12911,"tr_4","676c","C","ct_9"
41743,1820,"O","QB","47","CDI",21219,"tr_4","526a","C","ct_8"
41752,1821,"O","LZ","47","CDI",60310,"tr_2","373d","P","ct_8"
41756,1173,"O","TZ","92","CDI",14260,"tr_1","563c","N","ct_7"
41758,574,"O","GZ","47","CDI",8160,"tr_2","551a","P","ct_9"
41759,1685,"O","GZ","47","CDI",15620,"tr_6","552a","P","ct_9"
41765,1677,"O","GZ","32","CDI",41820,"tr_3","463e","C","ct_9"
41766,1452,"O","FZ","47","CDI",15462,"tr_1","632a","C","ct_9"
41771,2028,"O","GZ","47","CDI",24287,"tr_1","676a","C","ct_9"
41774,1820,"O","FZ","07","CDI",34266,"tr_3","481b","C","ct_9"
41784,1699,"O","RZ","47","CDI",34772,"tr_1","435a","C","ct_8"
41795,1786,"O","BZ","48","CDI",17871,"tr_1","632b","C","ct_9"
41803,1745,"O","FZ","48","CDI",25164,"tr_1","621c","C","ct_9"
41843,1487,"O","QB","48","CDI",14961,"tr_3","525d","C","ct_8"
41853,1417,"O","QA","48","CDI",23627,"tr_1","542a","C","ct_8"
41872,1638,"O","OZ","48","CDI",20034,"tr_3","543g","P","ct_1"
41887,1820,"O","OZ","48","AUT",21820,"tr_6","523c","C","ct_2"
41910,1710,"O","CG","49","CDI",23192,"tr_3","481a","C","ct_9"
41911,1820,"O","HZ","49","CDI",19763,"tr_1","521a","C","ct_9"
41912,1820,"O","CF","49","CDI",50336,"tr_5","385b","C","ct_9"
41922,1818,"O","CH","85","CDI",23135,"tr_2","634b","C","ct_9"
41926,1315,"O","CM","49","CDI",15605,"tr_1","477b","C","ct_9"
41929,533,"O","QB","49","CDI",12868,"tr_4","431f","P","ct_9"
41952,1695,"O","CK","44","CDI",33314,"tr_6","463d","C","ct_9"
41968,800,"O","HZ","49","CDD",8569,"tr_2","641b","C","ct_9"
41973,1672,"O","EZ","49","CDD",12570,"tr_3","684b","C","ct_8"
41987,1772,"O","DZ","49","CDI",26270,"tr_5","477c","C","ct_9"
41991,1820,"O","QB","49","CDI",9784,"tr_3","526d","C","ct_8"
41995,1820,"O","QB","44","CDI",20432,"tr_4","526d","C","ct_8"
41998,1772,"A","NZ","49","APP",9565,"tr_4","631a","C","ct_9"
42002,1785,"O","OZ","49","AUT",20350,"tr_6","533a","C","ct_2"
42003,1764,"O","FZ","49","CDI",23382,"tr_1","681b","C","ct_9"
42004,1561,"O","GZ","44","CDI",28681,"tr_1","374d","C","ct_9"
42009,1706,"O","QB","49","CDI",20189,"tr_2","543b","P","ct_8"
42013,459,"O","CA","49","CDI",4351,"tr_1","691b","C","ct_9"
42015,1799,"O","CA","49","CDI",23986,"tr_2","636b","C","ct_9"
42017,290,"O","NZ","44","TTP",2208,"tr_1","676c","C","ct_9"
42021,1820,"O","FZ","49","CDI",22231,"tr_3","632c","C","ct_9"
42028,1825,"O","OZ","49","AUT",17546,"tr_5","524c","C","ct_2"
42033,1928,"O","QB","49","CDI",19890,"tr_5","526d","C","ct_8"
42037,635,"O","QB","49","CDD",8508,"tr_4","632k","C","ct_3"
42057,1820,"O","GZ","49","CDD",18084,"tr_1","554b","C","ct_9"
42062,1854,"O","SZ","49","CDI",25132,"tr_2","477a","C","ct_9"
42066,926,"O","QB","49","CDI",11574,"tr_1","434g","C","ct_8"
42071,1532,"O","GZ","49","CDI",18795,"tr_4","543b","C","ct_9"
42079,1677,"O","FZ","49","CDI",24107,"tr_3","472c","C","ct_9"
42083,1787,"O","GZ","49","CDI",20338,"tr_1","675a","C","ct_9"
42088,1736,"O","CG","49","CDI",15041,"tr_6","676e","C","ct_9"
42095,1471,"O","CK","49","CDI",21170,"tr_5","628a","C","ct_9"
42107,1576,"O","NZ","49","CDI",16404,"tr_1","542a","P","ct_9"
42108,1850,"O","LZ","49","CDI",31044,"tr_6","461d","C","ct_9"
42122,1132,"O","NZ","44","TTP",16910,"tr_1","652a","C","ct_9"
42123,1072,"O","NZ","49","CDI",11364,"tr_6","684a","P","ct_9"
42128,1916,"X","GZ","49","AUT",20092,"tr_3","543b","C","ct_9"
42153,2200,"O","CE","49","CDI",23536,"tr_5","461f","C","ct_9"
42154,631,"O","SZ","49","TOA",4942,"tr_3","691c","C","ct_8"
42169,1820,"O","FZ","49","CDI",24383,"tr_2","633a","C","ct_9"
42178,1757,"O","CG","49","CDI",14346,"tr_6","676c","C","ct_9"
42183,1462,"O","MA","49","CDI",16437,"tr_4","434d","C","ct_8"
42192,863,"O","PZ","49","CDI",12054,"tr_3","422c","P","ct_8"
42193,1589,"O","HZ","85","CDI",33136,"tr_6","466b","C","ct_9"
42194,1225,"O","QB","49","CDI",11048,"tr_3","563c","P","ct_9"
42200,1820,"O","FZ","49","CDI",16581,"tr_1","632a","C","ct_9"
42210,1111,"O","FZ","49","CDI",8876,"tr_1","681a","P","ct_9"
42218,1296,"O","CH","49","CDI",17623,"tr_2","543f","C","ct_9"
42224,1098,"O","QA","49","CDI",10045,"tr_5","525d","C","ct_9"
42234,2028,"O","QB","49","CDI",20186,"tr_2","543g","C","ct_9"
42235,1911,"O","QA","49","CDI",18464,"tr_4","526e","C","ct_9"
42244,1820,"O","QB","49","CDI",23965,"tr_4","526d","C","ct_8"
42246,1088,"O","FZ","49","CDD",10063,"tr_0","632g","C","ct_9"
42251,1930,"O","CH","49","CDI",29853,"tr_4","385b","C","ct_9"
42256,1440,"O","NZ","49","CDI",13856,"tr_3","684a","P","ct_9"
42262,1415,"O","SZ","49","CDI",13721,"tr_1","562b","C","ct_9"
42263,1820,"O","CI","49","CDI",60577,"tr_6","388a","C","ct_9"
42265,1598,"O","SZ","49","CDI",23316,"tr_1","542a","P","ct_8"
42270,1610,"A","GZ","49","APP",7765,"tr_1","682a","C","ct_9"
42276,1636,"O","CH","49","CDI",15228,"tr_4","623f","C","ct_9"
42280,515,"O","PZ","49","CDI",28735,"tr_5","423b","C","ct_9"
42282,1577,"O","OZ","49","AUT",23080,"tr_6","431a","P","ct_2"
42283,1820,"O","PZ","49","CDI",35394,"tr_4","341a","C","ct_8"
42284,1137,"O","GZ","49","CDI",14679,"tr_2","554b","C","ct_9"
42287,1780,"O","QB","49","CDI",23422,"tr_4","526d","C","ct_8"
42292,1825,"O","QA","49","CDI",19340,"tr_5","526a","C","ct_9"
42293,1375,"O","GZ","49","CDI",15699,"tr_2","554e","C","ct_9"
42301,1820,"O","OZ","49","CDI",29629,"tr_6","467d","C","ct_8"
42303,1701,"O","NZ","49","CDI",20294,"tr_1","463d","C","ct_9"
42308,1636,"O","EZ","49","CDI",16718,"tr_2","684b","C","ct_9"
42310,1827,"O","CJ","49","CDI",27498,"tr_3","473c","C","ct_9"
42314,1493,"O","PZ","49","CDI",14588,"tr_1","423a","C","ct_6"
42326,1849,"O","PZ","37","CDI",22438,"tr_5","422c","C","ct_8"
42327,1766,"O","GZ","49","CDI",21840,"tr_3","634c","C","ct_9"
42333,840,"O","KZ","49","CDI",15974,"tr_1","543g","P","ct_9"
42340,550,"O","PZ","49","CDI",7999,"tr_4","422c","P","ct_8"
42351,1880,"O","CC","49","CDI",16282,"tr_2","676a","C","ct_9"
42352,823,"O","QB","49","CDI",13154,"tr_2","543h","C","ct_8"
42363,1624,"O","FZ","49","CDI",16034,"tr_2","671c","C","ct_9"
42364,1779,"O","HZ","49","CDI",35548,"tr_6","477c","C","ct_9"
42372,1062,"O","OZ","49","CDI",25037,"tr_3","461f","P","ct_1"
42374,492,"O","GZ","49","CDD",4515,"tr_5","551a","C","ct_9"
42376,1237,"O","SZ","49","CDI",11141,"tr_1","562a","C","ct_6"
42384,2282,"O","IZ","49","CDI",16353,"tr_4","641a","C","ct_9"
42388,645,"O","IZ","49","CDI",5755,"tr_1","636d","P","ct_9"
42390,1568,"O","CA","49","CDI",44945,"tr_6","372c","P","ct_9"
